1756068296, 10m, 28075014, FT8, G1NZO, IO91WM57, 223, 'Rx', CT1BFP, IM59LI, 272, -5
1756068281, 20m, 14076039, FT8, G1ZOM, IO83QJ, 223, 'Rx', EA5KT, IM99SL28, 281, 9
1756068297, 20m, 14074448, FT8, G1ZOM, IO83QJ, 223, 'Rx', S52R, JN75ON, 499, -11
1756068297, 20m, 14075079, FT8, G1ZOM, IO83QJ, 223, 'Rx', TA1ED, KN30LM, 390, -12
1756068299, 20m, 14074402, FT8, G1ZOM, IO83QJ, 223, 'Rx', WD4GBW, FM17EK03, 291, -11
1756068121, 10m, 28075153, FT8, G8URE, IO90QU, 223, 'Rx', IK2ZJR, JN45NT60, 248, -11
1756068150, 10m, 28074656, FT8, G8URE, IO90QU, 223, 'Rx', IZ5EME, JN52NS, 248, -13
1756068166, 10m, 28076025, FT8, G8URE, IO90QU, 223, 'Rx', EA5BYS, IM97NR, 281, -10
1756068286, 10m, 28075022, FT8, G8URE, IO90QU, 223, 'Rx', CT1BFP, IM59LI, 272, -14
1756068282, 20m, 14076611, FT8, M6YVX, IO93OO, 223, 'Rx', KE2FUM, FN20LP06, 291, -13
1756068282, 20m, 14076055, FT8, M6YVX, IO93OO, 223, 'Rx', EA5KT, IM99SL28, 281, -8
1756068297, 20m, 14075758, FT8, M6YVX, IO93OO, 223, 'Rx', IZ4ERO, JN54QR, 248, -13
1756068299, 20m, 14074420, FT8, M6YVX, IO93OO, 223, 'Rx', WD4GBW, FM17EK03, 291, -24
1756068297, 20m, 14075919, FT8, G0VDE, JO02BF, 223, 'Rx', UT5VQ, KN68LL, 288, -2
1756068284, 40m, 7076430, FT8, M7ECR, JO01NE, 223, 'Rx', SM6.TF1OL, JO58WF, 284, 6
1756068299, 40m, 7075049, FT8, M7ECR, JO01NE, 223, 'Rx', IT9ECY, JM78HB, 248, -13
1756068300, 40m, 7075835, FT8, M7ECR, JO01NE, 223, 'Rx', SP9SM, JO90KD, 269, -11
1756068267, 15m, 21074961, FT8, M7SUZ, IO92OA, 223, 'Rx', EA1DWZ, IN53, 281, -1
1756068297, 20m, 14075058, FT8, G8RTK, IO93DU, 223, 'Rx', N0FW, EM79PI91SH, 291, -5
1756068300, 20m, 14076040, FT8, G8RTK, IO93DU, 223, 'Rx', UT5VQ, KN68LL, 288, -15
1756068297, 40m, 7075048, FT8, M0KKB, JO01MG, 223, 'Rx', IT9ECY, JM78HB, 248, -15
1756068281, 20m, 14076044, FT8, G4ZJH, JO02RF, 223, 'Rx', EA5KT, IM99SL28, 281, -2
1756068281, 20m, 14076887, FT8, G4ZJH, JO02RF, 223, 'Rx', OH6FSO, KP12EO72, 224, -14
1756068284, 20m, 14074580, FT8, G4ZJH, JO02RF, 223, 'Rx', WB3FME, FM19NA, 291, -16
1756068296, 20m, 14076064, FT8, G4ZJH, JO02RF, 223, 'Rx', 9A7PBV, JN85LM, 497, -7
1756068296, 20m, 14075927, FT8, G4ZJH, JO02RF, 223, 'Rx', UT5VQ, KN68LL, 288, -8
1756068186, 15m, 21075883, FT8, 2E0LNX, IO90KT30, 223, 'Rx', IZ8VYU, JN71HL, 248, -16
1756068208, 15m, 21075772, FT8, 2E0LNX, IO90KT30, 223, 'Rx', EA1BPA, IN73XI44, 281, -8
1756068216, 15m, 21074976, FT8, 2E0LNX, IO90KT30, 223, 'Rx', DO4DAN, JO40GU, 230, -20
1756068245, 15m, 21076428, FT8, 2E0LNX, IO90KT30, 223, 'Rx', EA3AYQ, JN11MS, 281, -20
1756068270, 15m, 21075181, FT8, GX0FRE, IO82UC, 223, 'Rx', SV2HTI, KN10KL, 236, -4
1756068270, 20m, 14076369, FT8, GX0FRE, IO82UC, 223, 'Rx', EA5KT, IM99SL28, 281, 7
1756068270, 20m, 14075962, FT8, GX0FRE, IO82UC, 223, 'Rx', UN7EG, MO52CW24, 130, -2
1756068270, 20m, 14074957, FT8, GX0FRE, IO82UC, 223, 'Rx', M7HET, IO91JP, 223, -14
1756068285, 20m, 14075028, FT8, GX0FRE, IO82UC, 223, 'Rx', EA4IAU, IM86WS, 281, -2
1756068285, 20m, 14075630, FT8, GX0FRE, IO82UC, 223, 'Rx', IW8FBM, JN70EV08, 248, -2
1756068285, 20m, 14076218, FT8, GX0FRE, IO82UC, 223, 'Rx', F5VMH, JN08QR27, 227, 1
1756068285, 20m, 14076787, FT8, GX0FRE, IO82UC, 223, 'Rx', 9A5AFP, JN86IJ, 497, 2
1756068239, 40m, 7075972, FT8, M7DTJ, IO83VM, 223, 'Rx', EA1HMT, IN63CQ10, 281, -3
1756068239, 40m, 7076385, FT8, M7DTJ, IO83VM, 223, 'Rx', DL2025S, JO61GK, 230, 0
1756068239, 40m, 7074569, FT8, M7DTJ, IO83VM, 223, 'Rx', EB1LA, IN73BI, 281, -11
1756068239, 40m, 7075631, FT8, M7DTJ, IO83VM, 223, 'Rx', PD1EN, JO32BF99, 263, -12
1756068269, 40m, 7074734, FT8, M7DTJ, IO83VM, 223, 'Rx', EA1IOK, IN62FN, 281, -13
1756068299, 40m, 7075832, FT8, G4GHT, IO83UC03, 223, 'Rx', DL8CE, JO42WF, 230, 7
1756068303, 40m, 7075836, FT8, G4GHT, IO83UC03, 223, 'Rx', SP9SM, JO90KD, 269, -7
1756068304, 40m, 7075051, FT8, G4GHT, IO83UC03, 223, 'Rx', IT9ECY, JM78HB, 248, -11
1756068254, 40m, 7075178, FT8, M0SWP, IO91VM, 223, 'Rx', SP3MZ, JO82JL, 269, -8
1756068266, 40m, 7076997, FT8, M0SWP, IO91VM, 223, 'Rx', DL1BJL, JO33OI, 230, 6
1756068266, 40m, 7075832, FT8, M0SWP, IO91VM, 223, 'Rx', DL8CE, JO42WF, 230, -8
1756068267, 40m, 7075376, FT8, M0SWP, IO91VM, 223, 'Rx', DH5WB, JO50KQ97, 230, -8
1756068267, 40m, 7075234, FT8, M0SWP, IO91VM, 223, 'Rx', OE3PVA, JN87, 206, -17
1756068267, 40m, 7075426, FT8, M0SWP, IO91VM, 223, 'Rx', PD3WMA, JO22OI, 263, -15
1756068281, 40m, 7076431, FT8, M0SWP, IO91VM, 223, 'Rx', SM6.TF1OL, JO58WF, 284, 3
1756068284, 40m, 7075412, FT8, M0SWP, IO91VM, 223, 'Rx', R1NBC, KP54HN, 54, -8
1756068284, 40m, 7075503, FT8, M0SWP, IO91VM, 223, 'Rx', F4MMU, JN26JK75, 227, -2
1756068297, 40m, 7074598, FT8, M0SWP, IO91VM, 223, 'Rx', EB3DBR, JN11LL, 281, -14
1756068311, 40m, 7075288, FT8, M0SWP, IO91VM, 223, 'Rx', G2KS, IO84FQ, 223, 11
1756068311, 40m, 7075675, FT8, M0SWP, IO91VM, 223, 'Rx', SP2GMA, JO93LL, 269, -11
1756068266, 15m, 21074973, FT8, G0VOK, IO83RG70, 223, 'Rx', EA1DWZ, IN53, 281, -5
1756068267, 15m, 21074863, FT8, G0VOK, IO83RG70, 223, 'Rx', DF4SI, JN58LL, 230, -12
1756068312, 15m, 21076002, FT8, G0VOK, IO83RG70, 223, 'Rx', KP4Z, FK68LL, 202, -6
1756068270, 20m, 14076455, FT8, M7DMB, IO92LO, 223, 'Rx', 9A5AFP, JN86IJ, 497, -24
1756068281, 20m, 14076038, FT8, M7DMB, IO92LO, 223, 'Rx', EA5KT, IM99SL28, 281, 9
1756068297, 20m, 14075299, FT8, M7DMB, IO92LO, 223, 'Rx', IW8FBM, JN70EV08, 248, -8
1756068299, 20m, 14075920, FT8, M7DMB, IO92LO, 223, 'Rx', UT5VQ, KN68LL, 288, -6
1756068267, 40m, 7075375, FT8, G0FYQ, IO93BR, 223, 'Rx', DH5WB, JO50KQ97, 230, 1
1756068285, 40m, 7075503, FT8, G0FYQ, IO93BR, 223, 'Rx', F4MMU, JN26JK75, 227, -3
1756068297, 40m, 7075051, FT8, G0FYQ, IO93BR, 223, 'Rx', IT9ECY, JM78HB, 248, -14
1756068221, 40m, 7074890, FT8, M0JVY, IO81VH, 223, 'Rx', LB1FJ, JO59JS, 266, -3
1756068222, 40m, 7075350, FT8, M0JVY, IO81VH, 223, 'Rx', OH7BDI, KP42WP, 224, -12
1756068224, 40m, 7074996, FT8, M0JVY, IO81VH, 223, 'Rx', EA4BDL, IM69TL, 281, -21
1756068267, 40m, 7074257, FT8, M0JVY, IO81VH, 223, 'Rx', RA3ZH, KO81VH27IQ, 54, 1
1756068267, 40m, 7074559, FT8, M0JVY, IO81VH, 223, 'Rx', MM0XXW, IO85JX04, 279, -12
1756068282, 40m, 7075350, FT8, M0JVY, IO81VH, 223, 'Rx', SP6FME, JO90CI, 269, -8
1756068297, 40m, 7075052, FT8, M0JVY, IO81VH, 223, 'Rx', IT9ECY, JM78HB, 248, -14
1756068299, 40m, 7074685, FT8, M0JVY, IO81VH, 223, 'Rx', UA4FKT, LO23KE, 54, -23
1756068311, 40m, 7075289, FT8, M0JVY, IO81VH, 223, 'Rx', G2KS, IO84FQ, 223, 1
1756068281, 20m, 14076037, FT8, M7XOM, IO91WI, 223, 'Rx', EA5KT, IM99SL28, 281, 0
1756068296, 20m, 14075299, FT8, M7XOM, IO91WI, 223, 'Rx', IW8FBM, JN70EV08, 248, -9
1756068296, 20m, 14075920, FT8, M7XOM, IO91WI, 223, 'Rx', UT5VQ, KN68LL, 288, -13
1756068299, 20m, 14074401, FT8, M7XOM, IO91WI, 223, 'Rx', WD4GBW, FM17EK03, 291, -24
1756068311, 20m, 14075379, FT8, M7XOM, IO91WI, 223, 'Rx', KO4FQW, FM18BU, 291, -22
1756068312, 20m, 14074790, FT8, M7XOM, IO91WI, 223, 'Rx', UW5EQM, KN68RA97, 288, -20
1756068312, 20m, 14076363, FT8, M7XOM, IO91WI, 223, 'Rx', GB5FPS, IO93TK, 223, -24
1756068312, 20m, 14075476, FT8, M7XOM, IO91WI, 223, 'Rx', VA3LG, FN24, 1, -14
1756068252, 15m, 21076914, FT8, G0OFE, IO90BR, 223, 'Rx', KD2RSF, FN31CA64, 291, -4
1756068252, 15m, 21074755, FT8, G0OFE, IO90BR, 223, 'Rx', DO9MY, JO32UF, 230, -14
1756068312, 15m, 21076305, FT8, G0OFE, IO90BR, 223, 'Rx', KP4Z, FK68LL, 202, -7
1756068282, 20m, 14076040, FT8, 2E0KDZ, IO94, 223, 'Rx', EA5KT, IM99SL28, 281, -10
1756068282, 20m, 14075867, FT8, 2E0KDZ, IO94, 223, 'Rx', YU7NW, KN05LM, 296, -4
1756068297, 20m, 14075302, FT8, 2E0KDZ, IO94, 223, 'Rx', IW8FBM, JN70EV08, 248, -15
1756068312, 20m, 14074403, FT8, 2E0KDZ, IO94, 223, 'Rx', WD4GBW, FM17EK03, 291, -21
1756068192, 20m, 14074921, FT8, M7DYP, IO84OF, 223, 'Rx', S54E, JN66WD86, 499, -1
1756068282, 20m, 14074762, FT8, M7DYP, IO84OF, 223, 'Rx', DL1NFI, JN59OE, 230, -18
1756068312, 20m, 14074942, FT8, M7DYP, IO84OF, 223, 'Rx', SQ6ADA, JO81BP, 269, -16
1756068177, 10m, 28076058, FT8, G0DLV, IO70RU, 223, 'Rx', EA5BYS, IM97NR, 281, 10
1756068179, 10m, 28075704, FT8, G0DLV, IO70RU, 223, 'Rx', CX1NU, GF16RO, 144, -20
1756068209, 10m, 28076153, FT8, G0DLV, IO70RU, 223, 'Rx', PY2MTG, GG66, 108, -10
1756068238, 10m, 28075505, FT8, G0DLV, IO70RU, 223, 'Rx', G0VUH, IO93IL, 223, -20
1756068284, 10m, 28075730, FT8, G0DLV, IO70RU, 223, 'Rx', EA7AZH, IM76WR, 281, -6
1756068284, 10m, 28076008, FT8, G0DLV, IO70RU, 223, 'Rx', CT2JQD, IN51SE, 272, 2
1756068177, 20m, 14074843, FT8, M7HET, IO91JP, 223, 'Rx', K9NN, EM69VW, 291, 1
1756068178, 20m, 14075122, FT8, M7HET, IO91JP, 223, 'Rx', US5WBX, KO20EC, 288, -5
1756068207, 20m, 14076577, FT8, M7HET, IO91JP, 223, 'Rx', SA2RJO, KP03DQ, 284, 23
1756068208, 20m, 14074695, FT8, M7HET, IO91JP, 223, 'Rx', SP2KMO, JO94HG, 269, 2
1756068237, 20m, 14075782, FT8, M7HET, IO91JP, 223, 'Rx', IZ4ERO, JN54QR, 248, -11
1756068242, 20m, 14075671, FT8, M7HET, IO91JP, 223, 'Rx', S52R, JN75ON, 499, -2
1756068243, 20m, 14075735, FT8, M7HET, IO91JP, 223, 'Rx', HL3IB, PM36XX05HN, 137, -20
1756068247, 20m, 14075776, FT8, M7HET, IO91JP, 223, 'Rx', IN3XUG, JN55NB, 248, -24
1756068247, 20m, 14076496, FT8, M7HET, IO91JP, 223, 'Rx', 9A5AFP, JN86IJ, 497, -5
1756068250, 20m, 14074309, FT8, M7HET, IO91JP, 223, 'Rx', G7IJI, IO92BK, 223, 4
1756068298, 20m, 14075274, FT8, M7HET, IO91JP, 223, 'Rx', PY4CZ, GG78LS, 108, -6
1756068191, 15m, 21075580, FT8, 2E1ICB, IO93TT, 223, 'Rx', EA1AGM, IN83FL48, 281, -16
1756068194, 15m, 21074506, FT8, 2E1ICB, IO93TT, 223, 'Rx', EA2EED, IN72LM, 281, -22
1756068206, 15m, 21075223, FT8, 2E1ICB, IO93TT, 223, 'Rx', NF3R, FN20DG, 291, -9
1756068224, 15m, 21074587, FT8, 2E1ICB, IO93TT, 223, 'Rx', KB2OBF, FN02HD38, 291, -19
1756068251, 15m, 21075000, FT8, 2E1ICB, IO93TT, 223, 'Rx', SV8.SV9RGI, KM26PR, 236, -17
1756068281, 15m, 21075483, FT8, 2E1ICB, IO93TT, 223, 'Rx', YY5AEZ, FK60NL66SR, 148, -19
1756068284, 15m, 21075934, FT8, 2E1ICB, IO93TT, 223, 'Rx', RI42SP, KO85SS, 54, -15
1756068311, 15m, 21074332, FT8, 2E1ICB, IO93TT, 223, 'Rx', KD2RSF, FN31CA64, 291, -2
1756068192, 20m, 14074358, FT8, G0WEJ, IO90LV, 223, 'Rx', GB5FPS, IO93TK, 223, -15
1756068206, 20m, 14074530, FT8, G0WEJ, IO90LV, 223, 'Rx', SA2RJO, KP03DQ, 284, 12
1756068236, 20m, 14074696, FT8, G0WEJ, IO90LV, 223, 'Rx', PD2XX, JO11XH, 263, -3
1756068251, 20m, 14074588, FT8, G0WEJ, IO90LV, 223, 'Rx', KE2FUM, FN20LP06, 291, -8
1756068266, 20m, 14074399, FT8, G0WEJ, IO90LV, 223, 'Rx', EB1GUA, IN71KP55, 281, -4
1756068297, 20m, 14075950, FT8, G6IQI, IO91HA, 223, 'Rx', UT5VQ, KN68LL, 288, -8
1756068303, 20m, 14074542, FT8, G6IQI, IO91HA, 223, 'Rx', WP4NUV, FN31NH56, 291, -18
1756068312, 20m, 14076767, FT8, G6IQI, IO91HA, 223, 'Rx', F4BYA, JN19PP79, 227, -10
1756068317, 20m, 14074300, FT8, G6IQI, IO91HA, 223, 'Rx', TC8YL, KN41, 390, -18
1756068317, 20m, 14075552, FT8, G6IQI, IO91HA, 223, 'Rx', DJ3FS, JO41WX03TW, 230, -10
1756068317, 20m, 14076577, FT8, G6IQI, IO91HA, 223, 'Rx', WS4ASE, FM08XB37TN, 291, -19
1756068194, 20m, 14075152, FT8, M0PRF, IO81RE, 223, 'Rx', PD0JOY, JO21EV, 263, -21
1756068221, 20m, 14075469, FT8, M0PRF, IO81RE, 223, 'Rx', F5RRS, JN36EB44, 227, 7
1756068221, 20m, 14075588, FT8, M0PRF, IO81RE, 223, 'Rx', DJ0CL, JN47FX, 230, -7
1756068222, 20m, 14074939, FT8, M0PRF, IO81RE, 223, 'Rx', SQ2BXJ, JO90RX, 269, -9
1756068222, 20m, 14075275, FT8, M0PRF, IO81RE, 223, 'Rx', OZ7DR, JO55VS, 221, -14
1756068254, 20m, 14075213, FT8, M0PRF, IO81RE, 223, 'Rx', SM6MVL, JO67QN, 284, -16
1756068281, 20m, 14075031, FT8, M0PRF, IO81RE, 223, 'Rx', LA1KKA, JO59IW25, 266, -15
1756068312, 20m, 14076737, FT8, G0VDE, JO02BF, 223, 'Rx', F4BYA, JN19PP79, 227, -7
1756068315, 20m, 14075521, FT8, G0VDE, JO02BF, 223, 'Rx', DJ3FS, JO41WX03TW, 230, -15
1756068311, 40m, 7075288, FT8, G0THY, IO91IT65, 223, 'Rx', G2KS, IO84FQ, 223, 8
1756068207, 10m, 28076139, FT8, G4HZW, IO83UH05, 223, 'Rx', PY2MTG, GG66, 108, -4
1756068254, 10m, 28075626, FT8, G4HZW, IO83UH05, 223, 'Rx', LW6EQQ, GF05RM, 100, -23
1756068282, 10m, 28075995, FT8, G4HZW, IO83UH05, 223, 'Rx', CT2JQD, IN51SE, 272, -3
1756068285, 40m, 7075051, FT8, G4IRN, IO82MO, 223, 'Rx', IT9ECY, JM78HB, 248, -13
1756068285, 40m, 7075836, FT8, G4IRN, IO82MO, 223, 'Rx', SP9SM, JO90KD, 269, -13
1756068285, 15m, 21074508, FT8, G4IRN, IO82MO, 223, 'Rx', LU2CHP, GF05SK, 100, -9
1756068285, 15m, 21075808, FT8, G4IRN, IO82MO, 223, 'Rx', W7MWR, CN88EC57VP, 291, -10
1756068285, 15m, 21076592, FT8, G4IRN, IO82MO, 223, 'Rx', WV9L, EM59IM84, 291, -4
1756068285, 15m, 21076007, FT8, G4IRN, IO82MO, 223, 'Rx', KJ4ISV, EM56TK, 291, -18
1756068285, 80m, 3574954, FT8, G4IRN, IO82MO, 223, 'Rx', EB2FJN, IN83QE50, 281, 3
1756068285, 80m, 3575171, FT8, G4IRN, IO82MO, 223, 'Rx', MD0RTZ, IO74PC, 114, 15
1756068285, 20m, 14075501, FT8, G4IRN, IO82MO, 223, 'Rx', UA0LQE, PN53XT, 15, -5
1756068285, 20m, 14074406, FT8, G4IRN, IO82MO, 223, 'Rx', WD4GBW, FM17EK03, 291, -2
1756068285, 20m, 14075233, FT8, G4IRN, IO82MO, 223, 'Rx', JH1WFS, QM06GK, 339, -8
1756068285, 20m, 14076705, FT8, G4IRN, IO82MO, 223, 'Rx', W9KY, EM69WR23XV, 291, -21
1756068285, 20m, 14075282, FT8, G4IRN, IO82MO, 223, 'Rx', IZ6ENT, JN72LL, 248, -12
1756068285, 20m, 14074803, FT8, G4IRN, IO82MO, 223, 'Rx', JE5JRY, PM64XG, 339, -24
1756068285, 20m, 14075239, FT8, G4IRN, IO82MO, 223, 'Rx', PY4CZ, GG78LS, 108, -10
1756068285, 20m, 14075670, FT8, G4IRN, IO82MO, 223, 'Rx', K2JB, EM85QM65ET, 291, -9
1756068285, 20m, 14076410, FT8, G4IRN, IO82MO, 223, 'Rx', EB1GUA, IN71KP55, 281, -16
1756068300, 80m, 3574617, FT8, G4IRN, IO82MO, 223, 'Rx', DM3CS, JO41XM, 230, -10
1756068300, 40m, 7076431, FT8, G4IRN, IO82MO, 223, 'Rx', TF1OL, HP94BC, 242, 5
1756068300, 40m, 7074438, FT8, G4IRN, IO82MO, 223, 'Rx', F4VUK, JN36BG, 227, -5
1756068300, 20m, 14074944, FT8, G4IRN, IO82MO, 223, 'Rx', SQ6ADA, JO81BP, 269, 14
1756068300, 20m, 14075384, FT8, G4IRN, IO82MO, 223, 'Rx', KO4FQW, FM18BU, 291, -13
1756068300, 20m, 14075482, FT8, G4IRN, IO82MO, 223, 'Rx', VA3LG, FN24, 1, 3
1756068300, 20m, 14076743, FT8, G4IRN, IO82MO, 223, 'Rx', F4BYA, JN19PP79, 227, -8
1756068300, 20m, 14074650, FT8, G4IRN, IO82MO, 223, 'Rx', KB2BIT, EM90DC, 291, -16
1756068300, 15m, 21076757, FT8, G4IRN, IO82MO, 223, 'Rx', UR7EC, KN78WM75, 288, 19
1756068300, 15m, 21074569, FT8, G4IRN, IO82MO, 223, 'Rx', KD9LVX, EN70ME30, 291, -3
1756068300, 15m, 21076001, FT8, G4IRN, IO82MO, 223, 'Rx', KP4Z, FK68LL, 202, -1
1756068300, 15m, 21074339, FT8, G4IRN, IO82MO, 223, 'Rx', KD2RSF, FN31CA64, 291, -8
1756068300, 15m, 21075220, FT8, G4IRN, IO82MO, 223, 'Rx', YY4PPC, FK60AF, 148, -10
1756068300, 15m, 21074997, FT8, G4IRN, IO82MO, 223, 'Rx', EA7API, IM67XG, 281, -16
1756068194, 10m, 28075064, FT8, M0HIH, IO83UK, 223, 'Rx', OK1CL, JN79HK, 503, -12
1756068221, 10m, 28076054, FT8, M0HIH, IO83UK, 223, 'Rx', EA3ISZ, JN01WM, 281, -4
1756068281, 10m, 28076441, FT8, M0HIH, IO83UK, 223, 'Rx', HA7TM, JN97KK60IA, 239, -3
1756068311, 10m, 28076525, FT8, M0HIH, IO83UK, 223, 'Rx', IK2QEB, JN55LD, 248, -11
1756068314, 10m, 28076011, FT8, M0HIH, IO83UK, 223, 'Rx', CT2JQD, IN51SE, 272, -19
1756068030, 20m, 14076478, FT8, G1EUH, IO83NT, 223, 'Rx', HA6NN, JN98VC75, 239, -7
1756068030, 40m, 7075106, FT8, G1EUH, IO83NT, 223, 'Rx', F6BHK, JN24LM, 227, -7
1756068030, 40m, 7075776, FT8, G1EUH, IO83NT, 223, 'Rx', SV1EKI, KM18RA, 236, -14
1756068045, 20m, 14074558, FT8, G1EUH, IO83NT, 223, 'Rx', HA7TJ, JN97PL, 239, -19
1756068045, 40m, 7076722, FT8, G1EUH, IO83NT, 223, 'Rx', UA3GX, KO92PN, 54, -8
1756068045, 40m, 7075709, FT8, G1EUH, IO83NT, 223, 'Rx', UB1ANU, KP50DX, 54, -7
1756068060, 40m, 7076337, FT8, G1EUH, IO83NT, 223, 'Rx', 2E0MRK, IO91PP, 223, 1
1756068075, 40m, 7074559, FT8, G1EUH, IO83NT, 223, 'Rx', PD0Z, JO22MB, 263, -15
1756068090, 40m, 7075887, FT8, G1EUH, IO83NT, 223, 'Rx', M0SWP, IO91VM, 223, -12
1756068090, 40m, 7074600, FT8, G1EUH, IO83NT, 223, 'Rx', EB3DBR, JN11LL, 281, -14
1756068105, 20m, 14075150, FT8, G1EUH, IO83NT, 223, 'Rx', SH0T, JO99AI, 284, -17
1756068105, 20m, 14074685, FT8, G1EUH, IO83NT, 223, 'Rx', S53R, JN76AA76, 499, -20
1756068105, 40m, 7074687, FT8, G1EUH, IO83NT, 223, 'Rx', G0THY, IO91IT65, 223, -6
1756068105, 40m, 7074855, FT8, G1EUH, IO83NT, 223, 'Rx', M0YBC, IO83XV, 223, -3
1756068105, 40m, 7075834, FT8, G1EUH, IO83NT, 223, 'Rx', EA7FRA, IM76SR, 281, -14
1756068120, 40m, 7075181, FT8, G1EUH, IO83NT, 223, 'Rx', SP3MZ, JO82JL, 269, -3
1756068135, 40m, 7075708, FT8, G1EUH, IO83NT, 223, 'Rx', F4FPR, IN88DI, 227, 3
1756068135, 40m, 7076845, FT8, G1EUH, IO83NT, 223, 'Rx', SN6P, JO80QL, 269, -7
1756068135, 40m, 7076773, FT8, G1EUH, IO83NT, 223, 'Rx', F5VHQ, JN23UM, 227, -6
1756068150, 20m, 14075942, FT8, G1EUH, IO83NT, 223, 'Rx', UB6D, KN95LO38, 54, -21
1756068165, 20m, 14074926, FT8, G1EUH, IO83NT, 223, 'Rx', S54E, JN66WD86, 499, -15
1756068165, 40m, 7074853, FT8, G1EUH, IO83NT, 223, 'Rx', F5EFK, IN87PP, 227, -14
1756068180, 20m, 14075749, FT8, G1EUH, IO83NT, 223, 'Rx', IZ4ERO, JN54QR, 248, -20
1756068180, 40m, 7075716, FT8, G1EUH, IO83NT, 223, 'Rx', DK7ZT, JO40HT85, 230, 2
1756068180, 40m, 7075648, FT8, G1EUH, IO83NT, 223, 'Rx', DL1IGB, JN39NG, 230, -3
1756068195, 40m, 7075306, FT8, G1EUH, IO83NT, 223, 'Rx', ON4MAP, JO20LQ, 209, -12
1756068195, 40m, 7075232, FT8, G1EUH, IO83NT, 223, 'Rx', IU2UCH, JN45KO, 248, -21
1756068210, 20m, 14076095, FT8, G1EUH, IO83NT, 223, 'Rx', IK5TBI, JN54KB12, 248, -18
1756068210, 20m, 14076544, FT8, G1EUH, IO83NT, 223, 'Rx', SA2RJO, KP03DQ, 284, -8
1756068225, 40m, 7074891, FT8, G1EUH, IO83NT, 223, 'Rx', LB1FJ, JO59JS, 266, -11
1756068225, 40m, 7075351, FT8, G1EUH, IO83NT, 223, 'Rx', OH7BDI, KP42WP, 224, -12
1756068225, 40m, 7074996, FT8, G1EUH, IO83NT, 223, 'Rx', EA4BDL, IM69TL, 281, -17
1756068240, 20m, 14075744, FT8, G1EUH, IO83NT, 223, 'Rx', IN3XUG, JN55NB, 248, -19
1756068240, 40m, 7076375, FT8, G1EUH, IO83NT, 223, 'Rx', DL2025S, JO61GK, 230, 7
1756068240, 40m, 7076155, FT8, G1EUH, IO83NT, 223, 'Rx', RX7O, KN98BB, 54, -5
1756068255, 40m, 7075918, FT8, G1EUH, IO83NT, 223, 'Rx', DL4BBY, JO32LL, 230, -9
1756068270, 40m, 7076999, FT8, G1EUH, IO83NT, 223, 'Rx', DL1BJL, JO33OI, 230, 6
1756068270, 40m, 7075377, FT8, G1EUH, IO83NT, 223, 'Rx', DH5WB, JO50KQ97, 230, -3
1756068270, 40m, 7076943, FT8, G1EUH, IO83NT, 223, 'Rx', DC0ZJ, JO40LM, 230, -11
1756068270, 40m, 7074640, FT8, G1EUH, IO83NT, 223, 'Rx', EC2ASL, IN93AH32, 281, -13
1756068285, 20m, 14075102, FT8, G1EUH, IO83NT, 223, 'Rx', IV3FSG, JN65SW, 248, -19
1756068285, 40m, 7076432, FT8, G1EUH, IO83NT, 223, 'Rx', SM6.TF1OL, JO58WF, 284, -5
1756068285, 40m, 7074209, FT8, G1EUH, IO83NT, 223, 'Rx', SA5HAG, JO78WN, 284, -16
1756068285, 40m, 7075887, FT8, G1EUH, IO83NT, 223, 'Rx', R2EA, KO93, 54, -16
1756068300, 40m, 7075053, FT8, G1EUH, IO83NT, 223, 'Rx', IT9ECY, JM78HB, 248, -17
1756068315, 40m, 7074440, FT8, G1EUH, IO83NT, 223, 'Rx', F4VUK, JN36BG, 227, -5
1756068315, 40m, 7075289, FT8, G1EUH, IO83NT, 223, 'Rx', G2KS, IO84FQ, 223, 14
1756068315, 40m, 7076432, FT8, G1EUH, IO83NT, 223, 'Rx', TF1OL, HP94BC, 242, -3
1756068267, 20m, 14074518, FT8, G6XJU, IO90BU, 223, 'Rx', WJ1B, FN31NM, 291, -16
1756068267, 20m, 14074453, FT8, G6XJU, IO90BU, 223, 'Rx', IK0XCG, JN52VC84, 248, -21
1756068281, 20m, 14074944, FT8, G6XJU, IO90BU, 223, 'Rx', LA1KKA, JO59IW25, 266, -5
1756068281, 20m, 14076043, FT8, G6XJU, IO90BU, 223, 'Rx', EA5KT, IM99SL28, 281, 10
1756068297, 20m, 14075926, FT8, G6XJU, IO90BU, 223, 'Rx', UT5VQ, KN68LL, 288, -11
1756068297, 20m, 14075304, FT8, G6XJU, IO90BU, 223, 'Rx', IW8FBM, JN70EV08, 248, -13
1756068312, 20m, 14074945, FT8, G6XJU, IO90BU, 223, 'Rx', UB4RGW, LO45, 54, -18
1756068314, 20m, 14075830, FT8, G6XJU, IO90BU, 223, 'Rx', TA7AO, KN90UX, 390, -19
1756068269, 20m, 14076016, FT8, G0OFE, IO90BR, 223, 'Rx', IW7EHE, JN80ON, 248, -14
1756068269, 20m, 14074721, FT8, G0OFE, IO90BR, 223, 'Rx', WJ1B, FN31NM, 291, -17
1756068281, 20m, 14076247, FT8, G0OFE, IO90BR, 223, 'Rx', EA5KT, IM99SL28, 281, 16
1756068284, 20m, 14075148, FT8, G0OFE, IO90BR, 223, 'Rx', LA1KKA, JO59IW25, 266, -15
