1756067700, 15m, 21075346, FT8, M0ILT, IO80MW, 223, 'Tx', K9TRV-2, EN82BI, 291, -31
1756067715, 15m, 21075718, FT8, M1DBW, IO91CO, 223, 'Tx', K9TRV-2, EN82BI, 291, -23
1756067745, 15m, 21075793, FT8, M1CNX, IO92VW81, 223, 'Tx', K9TRV-2, EN82BI, 291, -29
1756067790, 20m, 14074531, FT8, G7SLB, IO92QH, 223, 'Tx', K9TRV-2, EN82BI, 291, -19
1756067790, 15m, 21075849, FT8, M7EJN, IO95FA, 223, 'Tx', K9TRV-2, EN82BI, 291, -26
1756067820, 15m, 21074986, FT8, G4SZD, IO94DR, 223, 'Tx', K9TRV-2, EN82BI, 291, -23
1756067880, 20m, 14075502, FT8, 2E1PAW, JO01NT, 223, 'Tx', KC8ZKS, EN80CA, 291, -17
1756067804, 20m, 14074752, FT8, G8KHF, IO92KG, 223, 'Tx', KO4RTD, EM71GG, 291, -24
1756067655, 40m, 7075738, FT8, M0OAU, IO83NI, 223, 'Tx', CT7ANO-2, IM58HU, 272, 4
1756067685, 20m, 14076329, FT8, 2E0MRK, IO91PP, 223, 'Tx', CT7ANO-2, IM58HU, 272, 2
1756067700, 15m, 21075645, FT8, M0WRE, IO93CR, 223, 'Tx', CT7ANO-2, IM58HU, 272, -10
1756067862, 15m, 21075995, FT8, G4SZD, IO94DR, 223, 'Tx', VE3FME, EN82OE, 1, -17
1756067862, 20m, 14074760, FT8, G8KHF, IO92KG, 223, 'Tx', PA3GDG, JO21HU72, 263, -21
1756067884, 20m, 14075504, FT8, 2E1PAW, JO01NT, 223, 'Tx', ON7YI, JO20ET, 209, -16
1756067865, 20m, 14075527, FT8, M7LYG, IO93, 223, 'Tx', YO2CK, KN15LO, 275, -6
1756067818, 20m, 14075801, FT8, G7IJI, IO92BK, 223, 'Tx', EA3IEG, JN11AJ, 281, -16
1756067818, 20m, 14075498, FT8, 2E1PAW, JO01NT, 223, 'Tx', EA3IEG, JN11AJ, 281, -8
1756067833, 20m, 14074757, FT8, G8KHF, IO92KG, 223, 'Tx', EA3IEG, JN11AJ, 281, -20
1756067833, 20m, 14074737, FT8, G7RCQ, IO91KF, 223, 'Tx', EA3IEG, JN11AJ, 281, -17
1756067849, 20m, 14075635, FT8, M7LYG, IO93, 223, 'Tx', EA3IEG, JN11AJ, 281, -14
1756067864, 20m, 14074627, FT8, M7HET, IO91JP, 223, 'Tx', PH1M, JO22GF, 263, -16
1756067594, 80m, 3573719, FT8, G7KHF, IO94HU, 223, 'Tx', SM6WZI, JO67MP95, 284, -3
1756067714, 15m, 21076357, FT8, M0ILT, IO80MW, 223, 'Tx', SP3VSC, JO92CE, 269, -16
1756067745, 15m, 21075807, FT8, M0PMI, IO82UE, 223, 'Tx', SP3VSC, JO92CE, 269, -18
1756067849, 20m, 14075506, FT8, 2E1PAW, JO01NT, 223, 'Tx', M7PSV, IO91LG, 223, -18
1756067864, 20m, 14074895, FT8, GB5FPS, IO93TK, 223, 'Tx', M7PSV, IO91LG, 223, -22
1756067624, 15m, 21076475, FT8, M0BEW, IO82RJ, 223, 'Tx', CT1GYD, IN51QD60BR, 272, -8
1756067714, 15m, 21075323, FT8, M0ILT, IO80MW, 223, 'Tx', CT1GYD, IN51QD60BR, 272, -12
1756067744, 15m, 21074772, FT8, M0PMI, IO82UE, 223, 'Tx', CT1GYD, IN51QD60BR, 272, -14
1756067759, 15m, 21075176, FT8, M1CAV, IO93LL, 223, 'Tx', CT1GYD, IN51QD60BR, 272, -8
1756067805, 15m, 21075826, FT8, M7EJN, IO95FA, 223, 'Tx', CT1GYD, IN51QD60BR, 272, -19
1756067760, 15m, 21076517, FT8, M0BEW, IO82RJ, 223, 'Tx', K0XMG, EM17GR, 291, -12
1756067877, 20m, 14075525, FT8, 2E1PAW, JO01NT, 223, 'Tx', WA1KLI, FN44TT96, 291, -16
1756067776, 10m, 28074675, FT8, G4KVI, IO81SG18, 223, 'Tx', G4SZM-K, IO81MI, 223, -15
1756067835, 20m, 14074255, FT8, G7IJI, IO92BK, 223, 'Tx', YO2MAX, KN15MR, 275, -5
1756067835, 20m, 14075346, FT8, M7IJS, IO83LG, 223, 'Tx', YO2MAX, KN15MR, 275, -15
1756067850, 20m, 14074717, FT8, G7RCQ, IO91KF, 223, 'Tx', YO2MAX, KN15MR, 275, -11
1756067878, 20m, 14075498, FT8, 2E1PAW, JO01NT, 223, 'Tx', K6ND, FN10HM37, 291, -5
1756067847, 20m, 14075660, FT8, M7LYG, IO93, 223, 'Tx', F5RRS, JN36EB44, 227, -9
1756067865, 20m, 14074860, FT8, G8KHF, IO92KG, 223, 'Tx', KA5VZG, EM56TJ95VH, 291, -16
1756067834, 15m, 21075018, FT8, G4SZD, IO94DR, 223, 'Tx', DL3BUA, JO73DB15, 230, -20
1756067835, 20m, 14075494, FT8, 2E1PAW, JO01NT, 223, 'Tx', KE2DBO, FM29MT, 291, -14
1756067850, 40m, 7075215, FT8, G2KS, IO84FQ, 223, 'Tx', S54L, JN75FV, 499, 12
1756067850, 20m, 14075109, FT8, G8IXM, JO02PP29, 223, 'Tx', KJ9E, FN10NC, 291, -19
1756067847, 15m, 21075725, FT8, M1DBW, IO91CO, 223, 'Tx', K9JFL, EN53GB65II, 291, -20
1756067892, 20m, 14076254, FT8, G7SLB, IO92QH, 223, 'Tx', K8ACW, EN82LP, 291, -12
1756067882, 20m, 14075499, FT8, 2E1PAW, JO01NT, 223, 'Tx', WA4AAV, FM05QX, 291, -18
1756067892, 15m, 21074990, FT8, G4SZD, IO94DR, 223, 'Tx', AC2FA, FN03OA, 291, -13
1756067862, 15m, 21074993, FT8, G4SZD, IO94DR, 223, 'Tx', N2SO, FN31CG64, 291, -15
1756067712, 15m, 21075411, FT8, M0ILT, IO80MW, 223, 'Tx', VE3UIN, FN14RF03, 1, -11
1756067822, 20m, 14075496, FT8, 2E1PAW, JO01NT, 223, 'Tx', F4IRP, JN39KD, 227, -16
1756067863, 20m, 14076241, FT8, G7SLB, IO92QH, 223, 'Tx', F4IRP, JN39KD, 227, -15
1756067877, 20m, 14074347, FT8, G8OO, JO02KS, 223, 'Tx', F4IRP, JN39KD, 227, -14
1756067833, 20m, 14076249, FT8, G7SLB, IO92QH, 223, 'Tx', KM4IY, EM77NH, 291, -20
1756067877, 20m, 14075636, FT8, M7LYG, IO93, 223, 'Tx', SP7QJF, KO10FQ09, 269, -12
1756067879, 20m, 14075495, FT8, 2E1PAW, JO01NT, 223, 'Tx', AA4QW, FM05RM, 291, -20
1756067865, 20m, 14074753, FT8, G8KHF, IO92KG, 223, 'Tx', K2SAB, FN11LG, 291, -16
1756067892, 20m, 14074897, FT8, GB5FPS, IO93TK, 223, 'Tx', HA5DI, JN97ML, 239, 12
1756067892, 80m, 3574836, FT8, 2E0LOD, JO01GJ, 223, 'Tx', CT1CLO, IM58JP74, 272, -14
1756067877, 20m, 14075494, FT8, 2E1PAW, JO01NT, 223, 'Tx', KK9M, EM58AT42, 291, -22
1756067774, 15m, 21076498, FT8, M0BEW, IO82RJ, 223, 'Tx', KO4GP, EM84NC66PI, 291, -17
1756067864, 20m, 14074914, FT8, GB5FPS, IO93TK, 223, 'Tx', N8URE, FM19OH, 291, -5
1756067877, 15m, 21076113, FT8, M0KYU, IO83VL, 223, 'Tx', N5NX, EM79VU78, 291, -15
1756067861, 20m, 14074896, FT8, GB5FPS, IO93TK, 223, 'Tx', SH0T, JO99AI, 284, 7
1756067862, 20m, 14076237, FT8, 2E0MRK, IO91PP, 223, 'Tx', SH0T, JO99AI, 284, -1
1756067847, 20m, 14075500, FT8, 2E1PAW, JO01NT, 223, 'Tx', DL8STK, JO31KC, 230, -16
1756067862, 20m, 14074737, FT8, G7RCQ, IO91KF, 223, 'Tx', DL8STK, JO31KC, 230, -6
1756067847, 40m, 7074567, FT8, M7SZB, IO94FU, 223, 'Tx', G0THY, IO91IT65, 223, -7
1756067892, 15m, 21074994, FT8, G4SZD, IO94DR, 223, 'Tx', W1MJC, EN72UP, 291, -13
1756067865, 15m, 21074991, FT8, G4SZD, IO94DR, 223, 'Tx', DC6MY, JN58JO93, 230, -22
1756067893, 20m, 14076244, FT8, G7SLB, IO92QH, 223, 'Tx', IW3BYL, JN56NC51, 248, -1
1756067892, 20m, 14221070, FT8, G7SLB, IO92QH, 223, 'Tx', W5NZ, EM62VI, 291, -13
1756067893, 20m, 14074346, FT8, G8OO, JO02KS, 223, 'Tx', KK4INZ, EL89SP, 291, -14
1756067850, 20m, 14075356, FT8, 2E1PAW, JO01NT, 223, 'Tx', LA3SHA, JP40QA, 266, -11
1756067864, 20m, 14074487, FT8, M7HET, IO91JP, 223, 'Tx', LA3SHA, JP40QA, 266, -16
1756067730, 10m, 28076504, FT8, M6SYB, IO93HL, 223, 'Tx', F5EMT, JN15OQ, 227, -14
1756067730, 10m, 28074481, FT8, 2E0PLA, IO83VQ06VS, 223, 'Tx', F5EMT, JN15OQ, 227, -18
1756067817, 15m, 21075320, FT8, M1CAV, IO93LL, 223, 'Tx', K1NY, FN30FP88, 291, 0
1756067850, 20m, 14074880, FT8, G7RCQ, IO91KF, 223, 'Tx', DL0PF, JN68RN16, 230, -9
1756067803, 20m, 14074741, FT8, G7RCQ, IO91KF, 223, 'Tx', ZB2JK, IM76HD83, 233, -9
1756067892, 20m, 14074760, FT8, G8KHF, IO92KG, 223, 'Tx', ZB2JK, IM76HD83, 233, -12
1756067862, 15m, 21075018, FT8, G4SZD, IO94DR, 223, 'Tx', DJ2WK, JN48QV, 230, -11
1756067804, 20m, 14074528, FT8, G7SLB, IO92QH, 223, 'Tx', DF5MS, JN47UN, 230, -24
1756067819, 20m, 14075489, FT8, 2E1PAW, JO01NT, 223, 'Tx', DF5MS, JN47UN, 230, -5
1756067849, 20m, 14075055, FT8, G8IXM, JO02PP29, 223, 'Tx', DF5MS, JN47UN, 230, -18
1756067877, 20m, 14075513, FT8, 2E1PAW, JO01NT, 223, 'Tx', HI8J, FK58AL, 72, -13
1756067891, 20m, 14076247, FT8, G7SLB, IO92QH, 223, 'Tx', K2DBK, FN21XB, 291, 0
1756067892, 20m, 14076232, FT8, 2E0MRK, IO91PP, 223, 'Tx', K2DBK, FN21XB, 291, -10
1756067862, 20m, 14076243, FT8, G7SLB, IO92QH, 223, 'Tx', PD0JOY, JO21EV, 263, -18
1756067864, 20m, 14076249, FT8, G7SLB, IO92QH, 223, 'Tx', W4FYB, FM06HT, 291, -21
1756067862, 20m, 14074885, FT8, GB5FPS, IO93TK, 223, 'Tx', N1UL.2, FN21WB, 291, -11
1756067862, 20m, 14074628, FT8, M7HET, IO91JP, 223, 'Tx', N1UL.2, FN21WB, 291, -23
1756067862, 20m, 14076241, FT8, G7SLB, IO92QH, 223, 'Tx', N1UL.2, FN21WB, 291, -18
1756067865, 20m, 14076227, FT8, 2E0MRK, IO91PP, 223, 'Tx', N1UL.2, FN21WB, 291, -24
1756067805, 20m, 14074347, FT8, G8OO, JO02KS, 223, 'Tx', G1OVA, IO93GM, 223, -24
1756067624, 15m, 21076579, FT8, M0BEW, IO82RJ, 223, 'Tx', DK2HM, JN58QS, 230, 3
1756067641, 15m, 21075555, FT8, M0WRE, IO93CR, 223, 'Tx', DK2HM, JN58QS, 230, -11
1756067716, 15m, 21075431, FT8, M0ILT, IO80MW, 223, 'Tx', DK2HM, JN58QS, 230, -16
1756067760, 15m, 21075876, FT8, M1CNX, IO92VW81, 223, 'Tx', DK2HM, JN58QS, 230, -19
1756067892, 20m, 14074358, FT8, G8OO, JO02KS, 223, 'Tx', W4YRL, EL99LH, 291, -20
1756067863, 20m, 14074733, FT8, G7RCQ, IO91KF, 223, 'Tx', K1RV, FN42MD, 291, -20
1756067850, 20m, 14075064, FT8, G8IXM, JO02PP29, 223, 'Tx', KC3UEK, FN00NI, 291, -21
1756067862, 20m, 14076243, FT8, G7SLB, IO92QH, 223, 'Tx', KC3UEK, FN00NI, 291, -3
1756067892, 20m, 14075498, FT8, 2E1PAW, JO01NT, 223, 'Tx', KC3UEK, FN00NI, 291, -11
1756067816, 20m, 14075804, FT8, G7IJI, IO92BK, 223, 'Tx', N2HHG, FN20OH82KU, 291, -6
1756067817, 20m, 14075502, FT8, 2E1PAW, JO01NT, 223, 'Tx', N2HHG, FN20OH82KU, 291, -14
1756067892, 20m, 14076246, FT8, G7SLB, IO92QH, 223, 'Tx', N2HHG, FN20OH82KU, 291, -14
1756067625, 15m, 21076510, FT8, M0BEW, IO82RJ, 223, 'Tx', WP4NVX, FK67VX30, 202, -3
1756067625, 15m, 21074444, FT8, M0MLS, IO92AN, 223, 'Tx', WP4NVX, FK67VX30, 202, -15
1756067670, 15m, 21075487, FT8, M0WRE, IO93CR, 223, 'Tx', WP4NVX, FK67VX30, 202, -11
1756067700, 15m, 21075733, FT8, M1DBW, IO91CO, 223, 'Tx', WP4NVX, FK67VX30, 202, -8
1756067715, 15m, 21075360, FT8, M0ILT, IO80MW, 223, 'Tx', WP4NVX, FK67VX30, 202, -5
1756067759, 15m, 21075807, FT8, M1CNX, IO92VW81, 223, 'Tx', WP4NVX, FK67VX30, 202, -11
1756067821, 15m, 21075214, FT8, M1CAV, IO93LL, 223, 'Tx', WP4NVX, FK67VX30, 202, -18
1756067840, 15m, 21075001, FT8, G4SZD, IO94DR, 223, 'Tx', WP4NVX, FK67VX30, 202, -18
1756067535, 20m, 14074605, FT8, M0TML, IO83WJ, 223, 'Tx', W2AXR, FN03NG, 291, -1
1756067892, 20m, 14076226, FT8, 2E0MRK, IO91PP, 223, 'Tx', N2HJ, FN30OT, 291, -20
1756067864, 20m, 14074289, FT8, G8OO, JO02KS, 223, 'Tx', RW5CW, KO85TT, 54, -20
1756067866, 20m, 14074891, FT8, GB5FPS, IO93TK, 223, 'Tx', KC0MFW, EN21TB62, 291, -19
1756067743, 10m, 28074530, FT8, 2E0PLA, IO83VQ06VS, 223, 'Tx', LU7HN, FF88WN, 100, -2
1756067850, 40m, 7075047, FT8, G2KS, IO84FQ, 223, 'Tx', PD2RPS, JO22VW59, 263, 22
1756067851, 20m, 14075497, FT8, 2E1PAW, JO01NT, 223, 'Tx', DL6ZG, JO21WA, 230, -15
1756067817, 20m, 14075799, FT8, G7IJI, IO92BK, 223, 'Tx', WA2EPI, FN20RV41, 291, -3
1756067817, 20m, 14075497, FT8, 2E1PAW, JO01NT, 223, 'Tx', WA2EPI, FN20RV41, 291, -17
1756067820, 20m, 14075633, FT8, M7LYG, IO93, 223, 'Tx', WA2EPI, FN20RV41, 291, -23
1756067832, 20m, 14074754, FT8, G8KHF, IO92KG, 223, 'Tx', WA2EPI, FN20RV41, 291, -17
1756067894, 20m, 14076240, FT8, G7SLB, IO92QH, 223, 'Tx', WF8Z, EM79SM, 291, -24
1756067865, 20m, 14074753, FT8, G8KHF, IO92KG, 223, 'Tx', VE1WT, FN75SB, 1, -24
1756067804, 15m, 21075856, FT8, M7EJN, IO95FA, 223, 'Tx', KT8O, EN71KI33SE, 291, -17
1756067834, 15m, 21076042, FT8, G4DPZ, IO82XL72, 223, 'Tx', KT8O, EN71KI33SE, 291, -19
1756067862, 15m, 21074975, FT8, G4SZD, IO94DR, 223, 'Tx', NA3M, FM19JE71WC, 291, -11
1756067862, 15m, 21075007, FT8, G4SZD, IO94DR, 223, 'Tx', K3TEF, FN10UD, 291, -2
1756067730, 10m, 28074516, FT8, 2E0PLA, IO83VQ06VS, 223, 'Tx', HB9TTU, JN47JJ, 287, -12
1756067610, 20m, 14076220, FT8, 2E0MRK, IO91PP, 223, 'Tx', SP2SJG.4, JO93VG, 269, -8
1756067640, 20m, 14076406, FT8, ME0ITC, IO82, 223, 'Tx', SP2SJG.4, JO93VG, 269, -6
1756067760, 20m, 14074539, FT8, G7SLB, IO92QH, 223, 'Tx', SP2SJG.4, JO93VG, 269, 11
1756067775, 20m, 14075501, FT8, 2E1PAW, JO01NT, 223, 'Tx', SP2SJG.4, JO93VG, 269, -1
1756067805, 20m, 14075637, FT8, M7LYG, IO93, 223, 'Tx', SP2SJG.4, JO93VG, 269, -7
1756067891, 20m, 14074344, FT8, G8OO, JO02KS, 223, 'Tx', YU4HAK, KN04FS, 296, -1
1756067891, 20m, 14076239, FT8, G7SLB, IO92QH, 223, 'Tx', YU4HAK, KN04FS, 296, -10
1756067640, 40m, 7075688, FT8, M0OAU, IO83NI, 223, 'Tx', JO55HI, JO55HI, 339, -19
1756067847, 20m, 14075704, FT8, 2E1PAW, JO01NT, 223, 'Tx', G0OFE, IO90BR, 223, -14
1756067880, 15m, 21075723, FT8, M1DBW, IO91CO, 223, 'Tx', GI7KMC, IO74BO, 265, -19
1756067895, 20m, 14074890, FT8, GB5FPS, IO93TK, 223, 'Tx', CU3HY, HM68JP, 149, -10
1756067867, 15m, 21075014, FT8, G4SZD, IO94DR, 223, 'Tx', WB9HLA, EN70HK58, 291, -16
1756067865, 20m, 14075497, FT8, 2E1PAW, JO01NT, 223, 'Tx', DJ3QF, JN58EK, 230, -10
1756067895, 20m, 14074883, FT8, GB5FPS, IO93TK, 223, 'Tx', OH1LXF, KP20CS, 224, 5
1756067849, 15m, 21075717, FT8, M1DBW, IO91CO, 223, 'Tx', WA1ECA, FN31JR77, 291, -20
1756067892, 20m, 14076242, FT8, G7SLB, IO92QH, 223, 'Tx', ON4LS, JO20KL, 209, -25
1756067862, 15m, 21074990, FT8, G4SZD, IO94DR, 223, 'Tx', K2GSH, FN12KE, 291, -16
1756067862, 15m, 21075853, FT8, M7EJN, IO95FA, 223, 'Tx', K2GSH, FN12KE, 291, -14
1756067880, 20m, 14076241, FT8, G7SLB, IO92QH, 223, 'Tx', DN4BAS, JO62SQ, 230, -11
1756067745, 15m, 21075474, FT8, M0WRE, IO93CR, 223, 'Tx', ZD7GB, IH74DA, 250, -17
1756067805, 40m, 7075065, FT8, M7NFV, JO02OQ, 223, 'Tx', ZD7GB, IH74DA, 250, -20
1756067880, 20m, 14076241, FT8, G7SLB, IO92QH, 223, 'Tx', ZD7GB, IH74DA, 250, -22
1756067864, 15m, 21076044, FT8, G4DPZ, IO82XL72, 223, 'Tx', EA3AYQ, JN11MS, 281, -15
1756067864, 15m, 21074995, FT8, G4SZD, IO94DR, 223, 'Tx', EA3AYQ, JN11MS, 281, -17
1756067732, 40m, 7076356, FT8, G1WFJ, IO82WM, 223, 'Tx', OH5AE, KP30FR, 224, -9
1756067891, 15m, 21074991, FT8, G4SZD, IO94DR, 223, 'Tx', KC3SPD, FM09OP, 291, -10
1756067879, 20m, 14076403, FT8, G1OVA, IO93GM, 223, 'Tx', DL6EE, JO31NE63, 230, -24
1756067879, 20m, 14075494, FT8, 2E1PAW, JO01NT, 223, 'Tx', DL6EE, JO31NE63, 230, -21
1756067805, 20m, 14075494, FT8, 2E1PAW, JO01NT, 223, 'Tx', TA4CQ, KM56JU, 390, -15
1756067817, 20m, 14075809, FT8, G7IJI, IO92BK, 223, 'Tx', DF2ET, JO31OL, 230, -10
1756067819, 20m, 14075506, FT8, 2E1PAW, JO01NT, 223, 'Tx', DF2ET, JO31OL, 230, -6
1756067790, 15m, 21074991, FT8, G4SZD, IO94DR, 223, 'Tx', SV1BTL, KM17VX, 236, -9
1756067790, 20m, 14074534, FT8, G7SLB, IO92QH, 223, 'Tx', SV1BTL, KM17VX, 236, -11
1756067805, 20m, 14075497, FT8, 2E1PAW, JO01NT, 223, 'Tx', SV1BTL, KM17VX, 236, -7
1756067820, 20m, 14074734, FT8, G7RCQ, IO91KF, 223, 'Tx', SV1BTL, KM17VX, 236, -9
1756067880, 20m, 14075498, FT8, 2E1PAW, JO01NT, 223, 'Tx', IN3JQB, JN55JW, 248, -14
1756067865, 20m, 14075495, FT8, 2E1PAW, JO01NT, 223, 'Tx', K1RA-PI, FM18CR, 291, -11
1756067624, 20m, 14076277, FT8, 2E0MRK, IO91PP, 223, 'Tx', OH7BDI, KP42WP, 224, -1
1756067654, 20m, 14076464, FT8, ME0ITC, IO82, 223, 'Tx', OH7BDI, KP42WP, 224, -15
1756067774, 20m, 14074596, FT8, G7SLB, IO92QH, 223, 'Tx', OH7BDI, KP42WP, 224, -9
1756067819, 20m, 14076466, FT8, G1OVA, IO93GM, 223, 'Tx', OH7BDI, KP42WP, 224, -6
1756067819, 20m, 14075557, FT8, 2E1PAW, JO01NT, 223, 'Tx', OH7BDI, KP42WP, 224, -9
1756067820, 20m, 14075860, FT8, G7IJI, IO92BK, 223, 'Tx', OH7BDI, KP42WP, 224, -16
1756067816, 20m, 14075496, FT8, 2E1PAW, JO01NT, 223, 'Tx', OH3HOO, KP11VL, 224, -12
1756067865, 15m, 21075771, FT8, M1CNX, IO92VW81, 223, 'Tx', K9IMM, EN52CV, 291, -19
1756067897, 20m, 14076248, FT8, G7SLB, IO92QH, 223, 'Tx', VK3OA, QF01TQ, 150, -17
1756067820, 80m, 3575402, FT8, 2E0LMA, IO81VR57NN, 223, 'Tx', OE3XHU, JN88AN, 206, -13
1756067894, 20m, 14076238, FT8, G7SLB, IO92QH, 223, 'Tx', KE9AEK, EN64AK, 291, -17
1756067876, 20m, 14075522, FT8, 2E1PAW, JO01NT, 223, 'Tx', 9A2TN, JN95BL, 497, -13
1756067670, 15m, 21075487, FT8, M0WRE, IO93CR, 223, 'Tx', HK5FCI, FJ13RL, 116, -18
1756067715, 15m, 21075360, FT8, M0ILT, IO80MW, 223, 'Tx', HK5FCI, FJ13RL, 116, -17
1756067847, 20m, 14075462, FT8, 2E1PAW, JO01NT, 223, 'Tx', E74C, JN93KR, 501, -13
1756067820, 20m, 14074347, FT8, G8OO, JO02KS, 223, 'Tx', KX4AZ.A, EM83HW38, 291, -14
1756067625, 40m, 7076114, FT8, M7DTJ, IO83VM, 223, 'Tx', DL2RXE, JO62MA, 230, -24
1756067653, 20m, 14076401, FT8, ME0ITC, IO82, 223, 'Tx', PD2V, JO22XF, 263, -10
1756067743, 20m, 14076214, FT8, 2E0MRK, IO91PP, 223, 'Tx', PD2V, JO22XF, 263, -9
1756067773, 20m, 14074532, FT8, G7SLB, IO92QH, 223, 'Tx', PD2V, JO22XF, 263, -8
1756067833, 20m, 14074731, FT8, G7RCQ, IO91KF, 223, 'Tx', PD2V, JO22XF, 263, -8
1756067894, 80m, 3574838, FT8, 2E0LOD, JO01GJ, 223, 'Tx', IW8XOU, JN71CM15, 248, -19
1756067623, 15m, 21076563, FT8, M0BEW, IO82RJ, 223, 'Tx', SQ3RX, JO81HT, 269, -4
1756067669, 15m, 21075539, FT8, M0WRE, IO93CR, 223, 'Tx', SQ3RX, JO81HT, 269, -12
1756067698, 15m, 21075785, FT8, M1DBW, IO91CO, 223, 'Tx', SQ3RX, JO81HT, 269, -9
1756067699, 15m, 21075861, FT8, M1CNX, IO92VW81, 223, 'Tx', SQ3RX, JO81HT, 269, -14
1756067744, 15m, 21074862, FT8, M0PMI, IO82UE, 223, 'Tx', SQ3RX, JO81HT, 269, -10
1756067877, 20m, 14075492, FT8, 2E1PAW, JO01NT, 223, 'Tx', KF5TL, EM46DB, 291, -14
1756067894, 20m, 14074897, FT8, GB5FPS, IO93TK, 223, 'Tx', GM8RVC, IO87GQ, 279, -24
1756067744, 20m, 14074357, FT8, G8OO, JO02KS, 223, 'Tx', AA0KW, EN42FB02OD, 291, -25
1756067880, 40m, 7075047, FT8, G2KS, IO84FQ, 223, 'Tx', RN4WA, LO66PU, 54, -8
1756067864, 15m, 21075864, FT8, M7EJN, IO95FA, 223, 'Tx', N2ACQ, FM07AG, 291, -23
1756067819, 20m, 14075641, FT8, M7LYG, IO93, 223, 'Tx', SP5MIG, KO20LH, 269, -14
1756067892, 80m, 3574839, FT8, 2E0LOD, JO01GJ, 223, 'Tx', DL2FDL, JO40LN81MC, 230, -2
1756067608, 40m, 7074869, FT8, M7NFV, JO02OQ, 223, 'Tx', G2KS, IO84FQ, 223, -4
1756067743, 40m, 7074936, FT8, M7CWF, IO93JI, 223, 'Tx', G2KS, IO84FQ, 223, 0
1756067744, 40m, 7076099, FT8, M0KKB, JO01MG, 223, 'Tx', G2KS, IO84FQ, 223, -4
1756067759, 40m, 7074565, FT8, M7SZB, IO94FU, 223, 'Tx', G2KS, IO84FQ, 223, -14
1756067852, 20m, 14076404, FT8, G1OVA, IO93GM, 223, 'Tx', DL3EL, JO40HD, 230, -9
1756067897, 20m, 14074884, FT8, GB5FPS, IO93TK, 223, 'Tx', DL3EL, JO40HD, 230, -11
1756067877, 40m, 7074921, FT8, M0ABG, JO02SF, 223, 'Tx', EA1IOK, IN62FN, 281, -9
1756067891, 15m, 21075559, FT8, M7EJN, IO95FA, 223, 'Tx', KA8HUZ, EM79VK40, 291, -21
1756067893, 20m, 14076272, FT8, 2E0MRK, IO91PP, 223, 'Tx', UB1AKX, KO59CS, 54, -16
1756067892, 20m, 14076242, FT8, G7SLB, IO92QH, 223, 'Tx', VA2SVP, FN46DO18, 1, -20
1756067894, 40m, 7074946, FT8, M0OAU, IO83NI, 223, 'Tx', M0SWP, IO91VM, 223, -9
1756067897, 20m, 14076231, FT8, 2E0MRK, IO91PP, 223, 'Tx', KC2ZZR, FM18LW, 291, -19
1756067744, 40m, 7076353, FT8, G1WFJ, IO82WM, 223, 'Tx', OE9GWV, JN47UE, 206, -16
1756067894, 15m, 21075549, FT8, M7EJN, IO95FA, 223, 'Tx', N9LOT, EN71IN, 291, -14
1756067894, 20m, 14074627, FT8, M7HET, IO91JP, 223, 'Tx', AC4MG, EM73PL, 291, -24
1756067894, 20m, 14074345, FT8, G8OO, JO02KS, 223, 'Tx', AC4MG, EM73PL, 291, -24
1756067891, 20m, 14076241, FT8, G7SLB, IO92QH, 223, 'Tx', IZ3EAW, JN55XI, 248, 0
1756067877, 20m, 14075493, FT8, 2E1PAW, JO01NT, 223, 'Tx', WS4ASE, FM08XB37TN, 291, -11
1756067832, 15m, 21074994, FT8, G4SZD, IO94DR, 223, 'Tx', PP5XA, GG52NR83, 108, -16
1756067689, 15m, 21076476, FT8, M0BEW, IO82RJ, 223, 'Tx', LU9ABU, GF05SJ, 100, -16
1756067806, 15m, 21074967, FT8, G4SZD, IO94DR, 223, 'Tx', LU9ABU, GF05SJ, 100, -14
1756067878, 20m, 14075494, FT8, 2E1PAW, JO01NT, 223, 'Tx', V31DL, EK57NF, 66, -13
1756067895, 20m, 14074912, FT8, GB5FPS, IO93TK, 223, 'Tx', KC9WGY, EM58CQ, 291, -24
1756067891, 15m, 21075541, FT8, M7EJN, IO95FA, 223, 'Tx', SQ9HE, KO00LB, 269, -13
1756067880, 15m, 21075611, FT8, M7EJN, IO95FA, 223, 'Tx', KD9NYE, EN50ER, 291, -24
1756067624, 20m, 14074345, FT8, G8OO, JO02KS, 223, 'Tx', Z31B, KN01RX, 502, -13
1756067654, 20m, 14076397, FT8, ME0ITC, IO82, 223, 'Tx', Z31B, KN01RX, 502, -15
1756067774, 20m, 14074533, FT8, G7SLB, IO92QH, 223, 'Tx', Z31B, KN01RX, 502, -12
1756067818, 20m, 14075492, FT8, 2E1PAW, JO01NT, 223, 'Tx', Z31B, KN01RX, 502, -14
1756067894, 20m, 14074882, FT8, GB5FPS, IO93TK, 223, 'Tx', Z31B, KN01RX, 502, -19
1756067655, 40m, 7075688, FT8, M0OAU, IO83NI, 223, 'Tx', 9A2AA, JN83FM32AU, 497, -12
1756067760, 20m, 14074974, FT8, GB5FPS, IO93TK, 223, 'Tx', W1SZ, FN42LU66, 291, -16
1756067760, 20m, 14074624, FT8, G7SLB, IO92QH, 223, 'Tx', W1SZ, FN42LU66, 291, -15
1756067901, 20m, 14074628, FT8, M7HET, IO91JP, 223, 'Tx', G8IXM, JO02PP29, 223, -23
